PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
940.0,3.7,692.0,934.0,1177.0,749.0,11.5,81.0,1.101
904.0,2.8,640.0,1022.0,1152.0,682.0,11.3,81.0,1.0851
1120.0,8.9,935.0,744.0,1385.0,922.0,12.0,78.4,1.0954
987.0,4.6,746.0,880.0,1212.0,833.0,12.1,75.5,1.0669
971.0,4.4,734.0,905.0,1187.0,808.0,12.5,71.9,1.0351
965.0,4.4,733.0,909.0,1173.0,790.0,12.6,70.5,1.0239
873.0,2.8,641.0,1025.0,1120.0,685.0,12.5,69.1,1.0003
892.0,3.3,672.0,1012.0,1111.0,706.0,13.1,64.3,0.9628
857.0,2.3,605.0,1094.0,1071.0,636.0,13.2,62.9,0.9517
901.0,3.2,662.0,1034.0,1127.0,678.0,13.3,63.6,0.9673
901.0,3.1,661.0,1022.0,1124.0,714.0,13.3,65.3,0.9948
904.0,3.0,649.0,983.0,1157.0,726.0,12.7,72.2,1.0525
857.0,1.7,562.0,1140.0,1130.0,646.0,11.9,79.6,1.1043
881.0,2.3,602.0,1034.0,1157.0,685.0,11.8,81.4,1.1238
913.0,3.8,701.0,926.0,1219.0,750.0,12.0,80.1,1.1231
1012.0,6.1,817.0,819.0,1314.0,878.0,12.2,78.8,1.1178
1314.0,15.8,1173.0,589.0,1627.0,1238.0,12.7,77.2,1.1298
1479.0,26.4,1465.0,471.0,2018.0,1572.0,13.4,74.4,1.1407
1299.0,18.5,1254.0,566.0,1662.0,1488.0,15.9,63.4,1.1349
1221.0,13.2,1090.0,641.0,1489.0,1424.0,18.5,52.9,1.1174
1171.0,12.0,1049.0,655.0,1418.0,1338.0,18.4,52.6,1.1064
1316.0,19.9,1293.0,538.0,1682.0,1559.0,19.4,49.8,1.1095
1208.0,16.4,1191.0,573.0,1589.0,1415.0,19.5,50.1,1.1225
1145.0,13.8,1112.0,621.0,1481.0,1331.0,20.3,47.5,1.1187
1189.0,15.6,1167.0,599.0,1541.0,1315.0,18.7,53.0,1.1322
1173.0,15.7,1170.0,597.0,1551.0,1289.0,17.3,57.1,1.1161
1237.0,18.0,1239.0,570.0,1620.0,1389.0,16.4,59.5,1.1017
1253.0,17.9,1238.0,571.0,1613.0,1351.0,15.9,60.8,1.088
1155.0,14.3,1126.0,617.0,1511.0,1267.0,15.5,60.7,1.0591
1175.0,12.8,1077.0,634.0,1480.0,1279.0,15.3,63.1,1.0872
1001.0,7.3,871.0,806.0,1264.0,1071.0,16.6,58.5,1.0963
1014.0,5.8,804.0,871.0,1233.0,994.0,14.6,64.7,1.0677
966.0,5.1,770.0,900.0,1206.0,956.0,14.0,66.1,1.05
987.0,5.5,786.0,901.0,1220.0,936.0,13.0,69.4,1.0364
888.0,3.5,680.0,985.0,1138.0,826.0,13.1,67.4,1.0101
911.0,4.2,719.0,947.0,1170.0,839.0,11.6,73.4,0.999
828.0,2.6,627.0,1074.0,1103.0,748.0,11.9,71.4,0.9921
857.0,2.3,604.0,1126.0,1091.0,740.0,12.4,68.3,0.9801
886.0,2.8,641.0,1082.0,1098.0,783.0,14.1,60.6,0.9715
964.0,4.3,730.0,985.0,1146.0,891.0,12.9,64.2,0.9506
1230.0,12.6,1070.0,761.0,1431.0,1197.0,11.7,68.9,0.9439
1236.0,16.8,1203.0,681.0,1566.0,1311.0,12.5,65.8,0.9538
1322.0,17.3,1219.0,682.0,1591.0,1472.0,14.5,61.1,1.0007
1407.0,19.8,1292.0,643.0,1638.0,1694.0,16.9,54.2,1.0371
1357.0,21.6,1339.0,657.0,1583.0,1639.0,17.4,53.3,1.0528
1289.0,18.0,1239.0,733.0,1635.0,1469.0,18.8,49.3,1.0581
1257.0,16.0,1179.0,818.0,1545.0,1415.0,19.4,47.1,1.051
1199.0,13.7,1108.0,818.0,1450.0,1250.0,19.2,47.1,1.0371
1181.0,14.1,1121.0,629.0,1466.0,1236.0,17.7,51.5,1.0315
1175.0,13.9,1112.0,628.0,1484.0,1212.0,16.5,54.6,1.0164
1202.0,14.3,1126.0,606.0,1480.0,1212.0,15.4,57.9,1.0068
1170.0,13.3,1095.0,618.0,1470.0,1195.0,15.2,58.4,1.0007
1115.0,11.6,1036.0,649.0,1381.0,1200.0,14.9,58.4,0.9843
1130.0,11.3,1026.0,657.0,1374.0,1209.0,14.5,60.4,0.9909
1195.0,11.0,1013.0,646.0,1345.0,1276.0,14.5,62.3,1.0216
1111.0,7.7,887.0,720.0,1262.0,1132.0,14.6,60.6,1.0033
1092.0,7.0,855.0,750.0,1231.0,1061.0,15.0,59.3,1.0045
1111.0,7.0,856.0,746.0,1254.0,1036.0,14.7,60.3,1.0031
992.0,4.4,731.0,1035.0,1149.0,911.0,15.3,59.1,1.0191
1051.0,6.1,815.0,1305.0,1203.0,951.0,12.3,69.7,0.9954
1080.0,7.9,896.0,1075.0,1262.0,1033.0,11.6,72.5,0.9916
893.0,3.1,655.0,990.0,1097.0,816.0,12.0,71.9,1.003
923.0,3.2,664.0,988.0,1121.0,822.0,11.8,71.8,0.9909
950.0,4.0,713.0,917.0,1139.0,841.0,11.8,71.4,0.9864
947.0,3.2,666.0,985.0,1115.0,795.0,12.8,66.3,0.9804
973.0,4.0,712.0,923.0,1157.0,831.0,13.2,65.2,0.9841
1111.0,7.6,884.0,751.0,1280.0,1025.0,13.1,66.2,0.9933
1206.0,9.8,969.0,701.0,1365.0,1178.0,14.3,63.3,1.0266
1202.0,9.5,958.0,732.0,1330.0,1181.0,16.0,58.1,1.0482
1261.0,11.2,1022.0,635.0,1407.0,1250.0,17.3,53.9,1.0562
1102.0,6.9,855.0,763.0,1279.0,1039.0,17.3,53.3,1.0407
997.0,4.6,742.0,911.0,1180.0,899.0,16.7,54.7,1.0311
1049.0,5.5,790.0,870.0,1183.0,1019.0,15.4,58.9,1.02
1082.0,6.5,834.0,800.0,1207.0,1057.0,15.2,58.0,0.9927
1177.0,10.3,987.0,692.0,1324.0,1229.0,16.2,54.5,0.9956
1166.0,8.9,935.0,756.0,1301.0,1135.0,16.5,55.3,1.0267
1352.0,14.0,1118.0,625.0,1524.0,1188.0,14.6,72.1,1.1947
1210.0,9.2,947.0,697.0,1404.0,1060.0,13.9,76.7,1.2098
1161.0,8.2,909.0,721.0,1370.0,962.0,13.7,79.3,1.2326
1142.0,7.2,866.0,815.0,1329.0,939.0,13.8,77.3,1.2169
1054.0,5.5,789.0,886.0,1254.0,864.0,14.2,71.7,1.1578
926.0,2.9,649.0,1035.0,1145.0,741.0,14.9,65.7,1.105
873.0,2.0,583.0,1155.0,1108.0,642.0,14.7,67.3,1.1177
832.0,1.2,518.0,1264.0,1061.0,539.0,15.2,63.2,1.0821
803.0,0.7,466.0,1451.0,1034.0,449.0,14.8,65.5,1.0965
818.0,0.7,463.0,1509.0,1046.0,437.0,14.4,68.5,1.1158
814.0,0.8,482.0,1426.0,1027.0,457.0,14.5,62.9,1.0335
832.0,1.3,530.0,1346.0,1027.0,512.0,14.6,56.7,0.9358
1091.0,7.6,882.0,844.0,1288.0,931.0,15.0,55.3,0.9338
1019.0,7.4,874.0,1113.0,1235.0,905.0,14.5,56.5,0.9306
937.0,4.7,750.0,1386.0,1141.0,790.0,14.3,55.4,0.9005
950.0,5.4,786.0,1038.0,1145.0,850.0,14.7,52.5,0.8716
962.0,5.4,785.0,993.0,1161.0,870.0,15.5,51.7,0.9033
969.0,6.0,812.0,989.0,1189.0,842.0,14.9,53.4,0.8998
1010.0,7.1,863.0,915.0,1257.0,886.0,15.2,51.0,0.8762
946.0,5.3,780.0,945.0,1142.0,801.0,15.2,50.1,0.858
988.0,7.2,865.0,876.0,1190.0,895.0,15.6,46.6,0.8176
948.0,5.7,799.0,1539.0,1145.0,827.0,14.8,48.4,0.8069
1045.0,9.5,960.0,1376.0,1259.0,972.0,14.6,48.0,0.7902
1114.0,12.2,1057.0,777.0,1301.0,1079.0,15.1,45.4,0.7759
1006.0,10.3,987.0,1028.0,1247.0,964.0,14.5,45.4,0.7458
889.0,4.5,738.0,1379.0,1061.0,743.0,13.4,48.1,0.7374
792.0,2.0,583.0,1972.0,946.0,517.0,12.3,48.7,0.6931
808.0,1.8,572.0,1729.0,954.0,468.0,12.0,51.2,0.7179
814.0,1.9,574.0,1613.0,965.0,461.0,11.9,54.6,0.7589
827.0,2.7,636.0,1485.0,980.0,483.0,13.7,45.0,0.6991
801.0,2.7,633.0,1489.0,940.0,482.0,14.7,37.5,0.622
770.0,2.2,600.0,2081.0,901.0,416.0,13.8,36.8,0.576
721.0,0.7,470.0,2331.0,815.0,367.0,13.2,35.6,0.5375
709.0,0.5,437.0,2559.0,787.0,324.0,12.0,37.3,0.5239
734.0,0.8,478.0,2294.0,805.0,378.0,11.7,38.1,0.5223
770.0,1.4,533.0,2683.0,839.0,480.0,11.5,38.0,0.5159
919.0,5.6,795.0,2327.0,998.0,822.0,12.3,35.8,0.5086
996.0,10.6,998.0,2318.0,1136.0,1060.0,12.9,34.5,0.5102
925.0,7.2,866.0,2542.0,1013.0,916.0,14.4,30.2,0.4911
883.0,6.2,821.0,886.0,967.0,844.0,16.2,26.2,0.4789
884.0,6.2,822.0,909.0,968.0,807.0,17.1,23.5,0.453
920.0,8.1,903.0,849.0,1011.0,853.0,18.1,21.3,0.4396
941.0,9.0,941.0,837.0,1036.0,884.0,18.8,20.0,0.4278
934.0,8.4,914.0,873.0,1016.0,834.0,18.1,20.8,0.4274
929.0,8.7,928.0,842.0,1001.0,893.0,17.6,19.9,0.3952
972.0,11.8,1043.0,764.0,1083.0,1037.0,16.0,20.8,0.3757
1073.0,16.5,1195.0,675.0,1249.0,1244.0,14.6,23.7,0.3903
1050.0,18.7,1260.0,662.0,1256.0,1269.0,13.7,22.9,0.3581
980.0,14.5,1132.0,742.0,1102.0,1125.0,12.8,21.7,0.3182
872.0,8.0,900.0,918.0,910.0,946.0,12.7,21.3,0.3119
802.0,4.6,743.0,1051.0,826.0,751.0,12.8,22.5,0.3309
792.0,3.4,674.0,1122.0,810.0,670.0,12.6,23.4,0.3408
857.0,4.8,753.0,1034.0,860.0,754.0,12.4,24.0,0.3443
856.0,4.4,734.0,1041.0,853.0,781.0,12.5,24.0,0.3462
869.0,3.8,702.0,1019.0,891.0,842.0,11.9,32.4,0.4489
890.0,3.6,688.0,1015.0,897.0,840.0,11.7,33.8,0.4623
834.0,2.7,632.0,1102.0,871.0,746.0,11.5,34.2,0.4621
860.0,2.4,616.0,1105.0,873.0,754.0,10.5,37.8,0.4799
909.0,4.3,728.0,933.0,948.0,905.0,7.8,47.4,0.5046
955.0,5.2,772.0,1030.0,957.0,960.0,9.3,43.1,0.5062
1035.0,8.4,914.0,947.0,1064.0,1080.0,8.2,46.8,0.5091
1087.0,14.1,1121.0,711.0,1177.0,1209.0,10.7,34.2,0.439
1101.0,13.0,1083.0,692.0,1130.0,1243.0,14.4,28.2,0.4593
1135.0,13.5,1100.0,679.0,1161.0,1273.0,17.4,23.3,0.4599
1095.0,12.5,1067.0,702.0,1152.0,1216.0,17.8,23.6,0.4766
986.0,8.8,931.0,815.0,1011.0,976.0,18.3,19.5,0.4044
991.0,9.0,940.0,816.0,1035.0,973.0,18.9,18.9,0.4091
926.0,6.1,815.0,931.0,945.0,827.0,18.4,19.7,0.4117
974.0,7.8,891.0,857.0,1005.0,912.0,17.8,21.0,0.4234
1042.0,11.5,1031.0,756.0,1094.0,1084.0,16.1,23.4,0.4248
1006.0,10.7,1005.0,781.0,1071.0,1045.0,14.9,24.9,0.4178
979.0,9.2,946.0,826.0,1018.0,1026.0,14.6,24.6,0.4054
1072.0,10.9,1011.0,762.0,1075.0,1172.0,14.2,26.8,0.4332
1217.0,11.6,1037.0,669.0,1167.0,1452.0,13.3,38.7,0.5867
1124.0,9.0,939.0,737.0,1126.0,1317.0,11.2,45.1,0.6004
1152.0,11.6,1036.0,670.0,1206.0,1365.0,8.8,52.5,0.5969
1216.0,11.7,1039.0,685.0,1183.0,1378.0,8.6,54.3,0.606
1095.0,11.3,1024.0,708.0,1219.0,1246.0,8.1,53.2,0.5746
1099.0,10.4,994.0,715.0,1164.0,1186.0,6.8,57.8,0.5768
974.0,6.4,832.0,832.0,1035.0,1024.0,6.6,58.1,0.5687
1091.0,9.8,971.0,703.0,1148.0,1187.0,5.4,64.1,0.5772
955.0,5.8,804.0,843.0,1017.0,1007.0,5.6,61.6,0.5656
975.0,7.0,859.0,777.0,1043.0,1019.0,4.2,69.0,0.5737
909.0,4.0,709.0,936.0,953.0,921.0,4.8,64.6,0.563
992.0,6.9,853.0,821.0,1052.0,1038.0,4.0,69.0,0.5661
1018.0,7.7,889.0,780.0,1085.0,1105.0,4.9,66.3,0.5786
1100.0,9.9,974.0,728.0,1131.0,1208.0,9.4,48.7,0.5748
1101.0,8.9,934.0,751.0,1085.0,1208.0,12.6,39.9,0.5804
1148.0,11.3,1025.0,701.0,1165.0,1282.0,14.4,35.3,0.5763
1253.0,13.7,1108.0,633.0,1253.0,1494.0,15.1,37.4,0.6374
1229.0,12.7,1075.0,638.0,1226.0,1500.0,16.0,35.8,0.6456
1250.0,14.5,1133.0,629.0,1274.0,1463.0,17.5,30.8,0.6095
1432.0,18.4,1251.0,547.0,1396.0,1722.0,17.2,34.2,0.6669
1530.0,22.0,1352.0,491.0,1550.0,1934.0,14.3,45.8,0.7452
1604.0,25.4,1438.0,466.0,1650.0,2018.0,12.2,53.9,0.7617
1352.0,16.4,1191.0,570.0,1362.0,1796.0,11.6,51.2,0.6965
1235.0,12.4,1065.0,640.0,1213.0,1594.0,11.3,50.1,0.672
1127.0,9.6,962.0,751.0,1120.0,1389.0,10.6,51.2,0.6541
1073.0,7.1,860.0,896.0,1058.0,1238.0,9.6,51.7,0.6163
1074.0,7.2,867.0,888.0,1064.0,1221.0,8.7,55.2,0.6225
1133.0,9.3,951.0,825.0,1156.0,1254.0,7.9,60.2,0.6432
1021.0,5.9,808.0,961.0,1048.0,1098.0,7.9,59.2,0.6331
995.0,5.9,807.0,978.0,1056.0,1044.0,6.7,64.6,0.6381
882.0,2.4,614.0,1221.0,931.0,888.0,6.9,62.3,0.6227
869.0,2.1,594.0,1326.0,935.0,835.0,6.3,64.6,0.6197
868.0,1.8,567.0,1238.0,919.0,823.0,6.4,63.3,0.6123
921.0,3.1,655.0,1001.0,972.0,908.0,6.4,64.4,0.6204
1041.0,6.8,846.0,829.0,1112.0,1076.0,5.6,68.9,0.6328
1275.0,16.4,1193.0,596.0,1389.0,1393.0,6.4,65.6,0.6348
1238.0,16.7,1202.0,748.0,1382.0,1429.0,7.3,61.4,0.6306
1288.0,17.3,1220.0,937.0,1391.0,1594.0,9.6,53.7,0.6409
1422.0,22.4,1362.0,775.0,1509.0,1956.0,12.0,45.9,0.6421
1293.0,17.9,1236.0,784.0,1370.0,1872.0,12.7,44.4,0.6512
1410.0,22.4,1363.0,690.0,1515.0,2014.0,13.9,42.8,0.6761
1425.0,23.3,1386.0,691.0,1536.0,1978.0,15.0,41.4,0.7016
1590.0,28.0,1503.0,575.0,1559.0,2257.0,16.0,38.7,0.6987
1520.0,30.1,1552.0,568.0,1615.0,2104.0,16.0,38.6,0.6952
1595.0,33.4,1628.0,495.0,1822.0,2140.0,14.1,44.9,0.7194
1881.0,50.8,1983.0,334.0,2271.0,2523.0,12.6,55.9,0.8142
1633.0,35.6,1677.0,400.0,1880.0,2188.0,11.7,60.8,0.8336
1391.0,21.5,1338.0,509.0,1514.0,1816.0,11.5,60.9,0.8249
1263.0,15.5,1164.0,581.0,1338.0,1587.0,10.6,64.1,0.8182
1147.0,10.9,1012.0,665.0,1214.0,1381.0,10.1,66.2,0.8185
1103.0,8.7,928.0,715.0,1174.0,1287.0,9.0,70.1,0.8036
1071.0,7.4,873.0,739.0,1150.0,1193.0,8.6,70.5,0.7915
1137.0,9.9,975.0,687.0,1234.0,1223.0,7.6,74.3,0.7783
1066.0,8.2,907.0,728.0,1174.0,1122.0,6.9,76.1,0.759
918.0,3.9,704.0,920.0,1032.0,932.0,8.0,70.6,0.7607
895.0,3.2,663.0,977.0,1007.0,866.0,6.8,75.4,0.7475
885.0,3.0,655.0,996.0,1015.0,848.0,6.6,75.3,0.7378
964.0,5.4,784.0,824.0,1080.0,959.0,6.0,77.3,0.7262
1088.0,8.7,927.0,715.0,1196.0,1154.0,6.0,76.7,0.722
1274.0,15.4,1160.0,587.0,1412.0,1373.0,6.9,73.7,0.7348
1406.0,27.2,1483.0,478.0,1767.0,1708.0,7.6,70.6,0.7371
1521.0,30.7,1568.0,440.0,1843.0,2097.0,9.3,64.2,0.7544
1408.0,24.3,1412.0,484.0,1608.0,2056.0,11.7,55.7,0.763
1377.0,21.7,1342.0,499.0,1546.0,2006.0,12.9,54.1,0.8003
1470.0,25.8,1450.0,481.0,1706.0,2015.0,14.0,53.0,0.8451
1416.0,21.8,1346.0,609.0,1570.0,1945.0,15.1,50.2,0.8552
1383.0,20.6,1314.0,785.0,1538.0,1793.0,16.7,47.3,0.8883
1574.0,27.2,1483.0,460.0,1778.0,1962.0,16.8,48.4,0.9175
1570.723684,27.05789474,1479.157895,461.3684211,1774.894737,1954.460526,16.75394737,48.65789474,0.919080263
1567.447368,26.91578947,1475.315789,462.7368421,1771.789474,1946.921053,16.70789474,48.91578947,0.920660526
1564.171053,26.77368421,1471.473684,464.1052632,1768.684211,1939.381579,16.66184211,49.17368421,0.922240789
1560.894737,26.63157895,1467.631579,465.4736842,1765.578947,1931.842105,16.61578947,49.43157895,0.923821053
1557.618421,26.48947368,1463.789474,466.8421053,1762.473684,1924.302632,16.56973684,49.68947368,0.925401316
1554.342105,26.34736842,1459.947368,468.2105263,1759.368421,1916.763158,16.52368421,49.94736842,0.926981579
1551.065789,26.20526316,1456.105263,469.5789474,1756.263158,1909.223684,16.47763158,50.20526316,0.928561842
1547.789474,26.06315789,1452.263158,470.9473684,1753.157895,1901.684211,16.43157895,50.46315789,0.930142105
1544.513158,25.92105263,1448.421053,472.3157895,1750.052632,1894.144737,16.38552632,50.72105263,0.931722368
1541.236842,25.77894737,1444.578947,473.6842105,1746.947368,1886.605263,16.33947368,50.97894737,0.933302632
1537.960526,25.63684211,1440.736842,475.0526316,1743.842105,1879.065789,16.29342105,51.23684211,0.934882895
1534.684211,25.49473684,1436.894737,476.4210526,1740.736842,1871.526316,16.24736842,51.49473684,0.936463158
1531.407895,25.35263158,1433.052632,477.7894737,1737.631579,1863.986842,16.20131579,51.75263158,0.938043421
1528.131579,25.21052632,1429.210526,479.1578947,1734.526316,1856.447368,16.15526316,52.01052632,0.939623684
1524.855263,25.06842105,1425.368421,480.5263158,1731.421053,1848.907895,16.10921053,52.26842105,0.941203947
1521.578947,24.92631579,1421.526316,481.8947368,1728.315789,1841.368421,16.06315789,52.52631579,0.942784211
1518.302632,24.78421053,1417.684211,483.2631579,1725.210526,1833.828947,16.01710526,52.78421053,0.944364474
1515.026316,24.64210526,1413.842105,484.6315789,1722.105263,1826.289474,15.97105263,53.04210526,0.945944737
1511.75,24.5,1410.0,486.0,1719.0,1818.75,15.925,53.3,0.947525
1508.473684,24.35789474,1406.157895,487.3684211,1715.894737,1811.210526,15.87894737,53.55789474,0.949105263
1505.197368,24.21578947,1402.315789,488.7368421,1712.789474,1803.671053,15.83289474,53.81578947,0.950685526
1501.921053,24.07368421,1398.473684,490.1052632,1709.684211,1796.131579,15.78684211,54.07368421,0.952265789
1498.644737,23.93157895,1394.631579,491.4736842,1706.578947,1788.592105,15.74078947,54.33157895,0.953846053
1495.368421,23.78947368,1390.789474,492.8421053,1703.473684,1781.052632,15.69473684,54.58947368,0.955426316
1492.092105,23.64736842,1386.947368,494.2105263,1700.368421,1773.513158,15.64868421,54.84736842,0.957006579
1488.815789,23.50526316,1383.105263,495.5789474,1697.263158,1765.973684,15.60263158,55.10526316,0.958586842
1485.539474,23.36315789,1379.263158,496.9473684,1694.157895,1758.434211,15.55657895,55.36315789,0.960167105
1482.263158,23.22105263,1375.421053,498.3157895,1691.052632,1750.894737,15.51052632,55.62105263,0.961747368
1478.986842,23.07894737,1371.578947,499.6842105,1687.947368,1743.355263,15.46447368,55.87894737,0.963327632
1475.710526,22.93684211,1367.736842,501.0526316,1684.842105,1735.815789,15.41842105,56.13684211,0.964907895
1472.434211,22.79473684,1363.894737,502.4210526,1681.736842,1728.276316,15.37236842,56.39473684,0.966488158
1469.157895,22.65263158,1360.052632,503.7894737,1678.631579,1720.736842,15.32631579,56.65263158,0.968068421
1465.881579,22.51052632,1356.210526,505.1578947,1675.526316,1713.197368,15.28026316,56.91052632,0.969648684
1462.605263,22.36842105,1352.368421,506.5263158,1672.421053,1705.657895,15.23421053,57.16842105,0.971228947
1459.328947,22.22631579,1348.526316,507.8947368,1669.315789,1698.118421,15.18815789,57.42631579,0.972809211
1456.052632,22.08421053,1344.684211,509.2631579,1666.210526,1690.578947,15.14210526,57.68421053,0.974389474
1452.776316,21.94210526,1340.842105,510.6315789,1663.105263,1683.039474,15.09605263,57.94210526,0.975969737
1449.5,21.8,1337.0,512.0,1660.0,1675.5,15.05,58.2,0.97755
1446.223684,21.65789474,1333.157895,513.3684211,1656.894737,1667.960526,15.00394737,58.45789474,0.979130263
1442.947368,21.51578947,1329.315789,514.7368421,1653.789474,1660.421053,14.95789474,58.71578947,0.980710526
1439.671053,21.37368421,1325.473684,516.1052632,1650.684211,1652.881579,14.91184211,58.97368421,0.982290789
1436.394737,21.23157895,1321.631579,517.4736842,1647.578947,1645.342105,14.86578947,59.23157895,0.983871053
1433.118421,21.08947368,1317.789474,518.8421053,1644.473684,1637.802632,14.81973684,59.48947368,0.985451316
1429.842105,20.94736842,1313.947368,520.2105263,1641.368421,1630.263158,14.77368421,59.74736842,0.987031579
1426.565789,20.80526316,1310.105263,521.5789474,1638.263158,1622.723684,14.72763158,60.00526316,0.988611842
1423.289474,20.66315789,1306.263158,522.9473684,1635.157895,1615.184211,14.68157895,60.26315789,0.990192105
1420.013158,20.52105263,1302.421053,524.3157895,1632.052632,1607.644737,14.63552632,60.52105263,0.991772368
1416.736842,20.37894737,1298.578947,525.6842105,1628.947368,1600.105263,14.58947368,60.77894737,0.993352632
1413.460526,20.23684211,1294.736842,527.0526316,1625.842105,1592.565789,14.54342105,61.03684211,0.994932895
1410.184211,20.09473684,1290.894737,528.4210526,1622.736842,1585.026316,14.49736842,61.29473684,0.996513158
1406.907895,19.95263158,1287.052632,529.7894737,1619.631579,1577.486842,14.45131579,61.55263158,0.998093421
1403.631579,19.81052632,1283.210526,531.1578947,1616.526316,1569.947368,14.40526316,61.81052632,0.999673684
1400.355263,19.66842105,1279.368421,532.5263158,1613.421053,1562.407895,14.35921053,62.06842105,1.001253947
1397.078947,19.52631579,1275.526316,533.8947368,1610.315789,1554.868421,14.31315789,62.32631579,1.002834211
1393.802632,19.38421053,1271.684211,535.2631579,1607.210526,1547.328947,14.26710526,62.58421053,1.004414474
1390.526316,19.24210526,1267.842105,536.6315789,1604.105263,1539.789474,14.22105263,62.84210526,1.005994737
1387.25,19.1,1264.0,538.0,1601.0,1532.25,14.175,63.1,1.007575
1383.973684,18.95789474,1260.157895,539.3684211,1597.894737,1524.710526,14.12894737,63.35789474,1.009155263
1380.697368,18.81578947,1256.315789,540.7368421,1594.789474,1517.171053,14.08289474,63.61578947,1.010735526
1377.421053,18.67368421,1252.473684,542.1052632,1591.684211,1509.631579,14.03684211,63.87368421,1.012315789
1374.144737,18.53157895,1248.631579,543.4736842,1588.578947,1502.092105,13.99078947,64.13157895,1.013896053
1370.868421,18.38947368,1244.789474,544.8421053,1585.473684,1494.552632,13.94473684,64.38947368,1.015476316
1367.592105,18.24736842,1240.947368,546.2105263,1582.368421,1487.013158,13.89868421,64.64736842,1.017056579
1364.315789,18.10526316,1237.105263,547.5789474,1579.263158,1479.473684,13.85263158,64.90526316,1.018636842
1361.039474,17.96315789,1233.263158,548.9473684,1576.157895,1471.934211,13.80657895,65.16315789,1.020217105
1357.763158,17.82105263,1229.421053,550.3157895,1573.052632,1464.394737,13.76052632,65.42105263,1.021797368
1354.486842,17.67894737,1225.578947,551.6842105,1569.947368,1456.855263,13.71447368,65.67894737,1.023377632
1351.210526,17.53684211,1221.736842,553.0526316,1566.842105,1449.315789,13.66842105,65.93684211,1.024957895
1347.934211,17.39473684,1217.894737,554.4210526,1563.736842,1441.776316,13.62236842,66.19473684,1.026538158
1344.657895,17.25263158,1214.052632,555.7894737,1560.631579,1434.236842,13.57631579,66.45263158,1.028118421
1341.381579,17.11052632,1210.210526,557.1578947,1557.526316,1426.697368,13.53026316,66.71052632,1.029698684
1338.105263,16.96842105,1206.368421,558.5263158,1554.421053,1419.157895,13.48421053,66.96842105,1.031278947
1334.828947,16.82631579,1202.526316,559.8947368,1551.315789,1411.618421,13.43815789,67.22631579,1.032859211
1331.552632,16.68421053,1198.684211,561.2631579,1548.210526,1404.078947,13.39210526,67.48421053,1.034439474
1328.276316,16.54210526,1194.842105,562.6315789,1545.105263,1396.539474,13.34605263,67.74210526,1.036019737
1325.0,16.4,1191.0,564.0,1542.0,1389.0,13.3,68.0,1.0376
1316.0,13.4,1099.0,610.0,1451.0,1268.0,13.2,72.8,1.0984
1170.0,8.2,906.0,707.0,1317.0,1046.0,12.6,76.5,1.1106
1061.0,5.7,800.0,819.0,1232.0,862.0,12.6,74.3,1.0843
1109.0,7.0,855.0,787.0,1220.0,866.0,12.9,72.1,1.0658
1025.0,5.6,794.0,848.0,1202.0,788.0,13.1,70.5,1.0594
1086.0,5.1,769.0,822.0,1196.0,857.0,12.4,73.8,1.0574
1058.0,4.3,727.0,834.0,1193.0,860.0,12.2,74.5,1.0537
1034.0,4.2,719.0,858.0,1189.0,845.0,11.8,76.3,1.0547
1065.0,6.1,816.0,777.0,1245.0,873.0,10.8,80.0,1.0367
988.0,5.2,774.0,842.0,1189.0,841.0,10.4,77.3,0.9709
986.0,5.4,785.0,842.0,1173.0,853.0,10.0,76.2,0.9332
1136.0,11.0,1015.0,702.0,1287.0,1063.0,9.4,67.7,0.8018
1256.0,16.1,1184.0,582.0,1448.0,1276.0,9.3,71.2,0.8325
1228.0,15.7,1170.0,596.0,1375.0,1332.0,12.6,54.0,0.784
956.0,8.8,931.0,799.0,1046.0,1015.0,16.1,28.5,0.5164
781.0,3.9,704.0,1062.0,842.0,594.0,16.6,19.9,0.3728
759.0,3.8,699.0,1223.0,799.0,501.0,15.9,18.2,0.3255
722.0,3.3,671.0,1596.0,737.0,448.0,14.3,18.4,0.2991
699.0,2.4,613.0,1731.0,682.0,387.0,15.0,16.3,0.2749
755.0,3.6,690.0,1653.0,750.0,467.0,14.9,17.1,0.2875
746.0,3.5,684.0,1301.0,764.0,484.0,13.2,18.8,0.2837
784.0,4.6,744.0,1080.0,802.0,608.0,12.4,19.6,0.2797
931.0,9.9,972.0,868.0,974.0,953.0,11.9,21.3,0.2957
1112.0,19.0,1267.0,671.0,1250.0,1307.0,11.1,24.8,0.3264
1133.0,17.2,1215.0,674.0,1196.0,1415.0,10.1,29.7,0.3666
886.0,8.4,917.0,908.0,901.0,1023.0,10.2,23.8,0.2955
993.0,11.4,1030.0,805.0,1005.0,1154.0,9.4,27.4,0.3239
1215.0,15.6,1167.0,664.0,1181.0,1426.0,7.9,39.0,0.4154
1160.0,13.0,1083.0,706.0,1114.0,1363.0,7.6,40.6,0.4273
928.0,6.2,819.0,919.0,923.0,1006.0,6.4,43.7,0.4242
879.0,4.2,722.0,1014.0,878.0,873.0,6.3,44.7,0.4293
833.0,2.7,632.0,1107.0,834.0,760.0,5.1,46.5,0.4125
840.0,3.0,649.0,1044.0,869.0,799.0,3.3,53.5,0.418
