Class,Concentration,Sensor1_DR,Sensor1_ADR,Sensor1_P_EMA,Sensor2_M_EMA,Sensor2_DR,Sensor2_ADR,Sensor2_P_EMA,Sensor2_M_EMA,Sensor3_DR,Sensor3_ADR,Sensor3_P_EMA,Sensor3_M_EMA,Sensor4_DR,Sensor4_ADR,Sensor4_P_EMA,Sensor4_M_EMA,Sensor5_DR,Sensor5_ADR,Sensor5_P_EMA,Sensor5_M_EMA,Sensor6_DR,Sensor6_ADR,Sensor6_P_EMA,Sensor6_M_EMA,Sensor7_DR,Sensor7_ADR,Sensor7_P_EMA,Sensor7_M_EMA,Sensor8_DR,Sensor8_ADR,Sensor8_P_EMA,Sensor8_M_EMA,Sensor9_DR,Sensor9_ADR,Sensor9_P_EMA,Sensor9_M_EMA,Sensor10_DR,Sensor10_ADR,Sensor10_P_EMA,Sensor10_M_EMA,Sensor11_DR,Sensor11_ADR,Sensor11_P_EMA,Sensor11_M_EMA,Sensor12_DR,Sensor12_ADR,Sensor12_P_EMA,Sensor12_M_EMA,Sensor13_DR,Sensor13_ADR,Sensor13_P_EMA,Sensor13_M_EMA,Sensor14_DR,Sensor14_ADR,Sensor14_P_EMA,Sensor14_M_EMA,Sensor15_DR,Sensor15_ADR,Sensor15_P_EMA,Sensor15_M_EMA,Sensor16_DR,Sensor16_ADR,Sensor16_P_EMA,Sensor16_M_EMA
6,95,18201.8186,11.63188,6.813786,-3.907625,65980.4483,14.843883,34.857099,-15.460502,10839.544,2.408212,9.729015,-5.013463,10904.9717,2.303904,9.785735,-5.041149,3253.7403,2.671129,2.674482,-1.424887,3123.2852,2.635445,2.771182,-1.39591,17900.8638,3.415279,14.443509,-8.563496,18747.7871,3.351625,15.336771,-8.891259,46042.4756,7.530326,17.591728,-8.860705,26593.6016,4.865843,10.178098,-4.819607,16149.8887,3.587498,10.001252,-5.456364,16988.956,3.488537,8.607102,-5.869913,5397.177,3.120552,4.910337,-2.008187,5249.8977,3.056266,5.192123,-1.861425,22730.6177,4.348518,16.24968,-8.926998,22812.8774,4.904163,14.026317,-8.897506
6,85,17020.082,4.428064,6.403532,-4.113792,61493.2656,7.503541,33.778644,-14.93617,11100.7437,3.555767,6.379031,-4.228648,11473.5415,3.485205,6.490583,-4.273694,3203.8409,2.884904,2.617191,-1.387798,3050.7522,2.819111,2.606959,-1.263859,17563.8697,4.411585,10.764148,-7.630099,18637.9385,4.421027,11.393501,-8.065207,42053.8213,4.629023,17.466947,-8.884545,23950.834,3.479985,9.796735,-4.984361,13171.2715,3.604954,6.401501,-4.222855,14083.935,3.842525,5.995538,-4.658745,5211.8836,3.352012,4.606404,-1.830363,5047.8545,3.300643,4.591014,-1.73385,19624.021,4.272033,10.876121,-7.781684,19600.564,4.612377,9.884077,-7.648112
3,200,685.1392,1.283627,0.489048,-0.633489,7955.4624,2.461802,3.739362,-2.5432,14328.5102,2.88657,5.891486,-4.240753,15883.1709,2.935414,6.457483,-4.211758,2688.3942,2.37797,2.154097,-1.127811,2702.2036,2.396681,2.124509,-1.073931,12739.5083,2.704078,7.20307,-4.415293,14375.5512,2.789577,7.958522,-4.974916,2108.8437,1.269457,1.196875,-0.706394,2365.5786,1.322425,1.280354,-0.616222,8949.8247,2.393884,4.034941,-2.791685,9770.5899,2.399163,3.933465,-3.002677,4527.2693,2.75328,3.382175,-1.653333,5053.0347,2.959044,3.439495,-1.655339,9303.8803,2.321721,5.76953,-3.554219,7988.9209,2.311791,4.960632,-2.778317
6,45,12003.8998,7.262872,4.178271,-2.618906,49450.6812,11.237072,23.909746,-12.403667,6413.8642,1.820995,6.482135,-3.329279,6512.998,1.771841,6.310211,-3.270476,2261.3063,2.146064,2.105322,-1.056369,2218.0488,2.13838,2.232838,-0.988018,11001.4405,2.450241,10.161211,-4.775294,11568.1631,2.419851,10.780442,-5.11597,33822.4126,5.745615,12.230298,-6.877387,19378.0762,3.814663,7.456553,-3.585467,10798.2139,2.695275,6.40816,-3.456322,10471.0044,2.501279,5.745679,-3.521163,3813.4427,2.471985,3.802339,-1.412593,3730.1792,2.430005,4.078837,-1.316705,14921.0922,3.139454,10.435907,-5.361834,14139.6611,3.348445,9.088628,-4.902909
6,65,15948.7089,5.016357,5.856617,-3.569976,57537.9634,8.161817,30.655613,-14.092476,9965.2568,3.416325,5.797041,-3.581452,10267.8765,3.32581,5.975924,-3.769734,2870.746,2.717,2.407868,-1.258082,2808.3554,2.710685,2.476107,-1.255317,15500.7016,4.15947,9.905586,-6.191993,16432.956,4.1604,10.692923,-6.940268,38892.2949,4.730971,15.403095,-8.241031,22240.5616,3.564324,8.889145,-4.492122,11902.3413,3.463425,5.598959,-3.842858,12387.4399,3.678314,5.320986,-4.100189,4770.253,3.225708,4.35146,-1.703999,4661.1258,3.204093,4.357346,-1.58165,17576.0395,4.117224,9.685099,-6.934824,17119.8813,4.387127,8.830457,-6.305082
6,15,6554.9044,4.594096,2.256416,-1.516939,29469.1456,7.075781,14.583793,-7.353743,3050.4224,1.431374,3.844439,-1.945124,3063.4668,1.403433,4.006604,-1.994924,1304.3469,1.682912,1.64115,-0.77755,1330.9184,1.711482,1.811986,-0.78715,5547.9189,1.781092,7.256046,-2.710489,5718.1284,1.751633,7.607733,-3.033437,20284.7115,3.884189,7.85459,-3.982955,12303.5102,2.861125,5.013569,-2.185019,5352.3818,1.869925,3.62534,-1.774164,4826.6094,1.732496,3.741459,-1.726175,2286.8531,1.926397,3.161024,-0.896807,2325.6997,1.944359,3.254977,-0.881358,7353.4531,2.101224,6.832608,-2.616302,6941.6616,2.210768,6.169723,-2.271655
6,50,15162.0994,5.977756,5.692443,-3.19796,53340.0498,9.017305,27.368371,-12.939618,8622.0066,3.232956,5.340512,-3.127531,8925.1587,3.155123,5.404551,-3.124949,2580.3978,2.581807,2.278779,-1.089729,2478.6742,2.541251,2.393346,-1.131265,13236.7075,3.899319,9.27457,-5.190668,14010.5078,3.88989,9.95628,-5.503628,36328.3955,4.997465,14.156603,-7.428052,20850.6084,3.715979,8.366397,-4.053895,10325.502,3.288562,5.115296,-3.274948,10433.9683,3.477767,4.897927,-3.186497,4240.6309,3.038084,4.28062,-1.429826,4170.3228,3.033706,4.281211,-1.380779,14926.3491,3.877718,8.845009,-5.507968,14364.5615,4.132835,8.039289,-4.99037
3,240,1344.0859,1.636437,0.736066,-0.713297,9365.0605,2.761812,4.578053,-2.704086,16030.3452,3.099474,7.022942,-4.581258,17677.9209,3.139015,7.711013,-4.782823,3001.6101,2.528847,2.557973,-1.204921,3028.5668,2.572334,2.39891,-1.194096,14222.998,2.896958,8.870226,-4.957973,15974.4599,2.982735,9.536022,-5.59221,2720.4204,1.35629,1.370161,-0.738485,2967.9756,1.417526,1.435884,-0.675641,10251.8325,2.61823,5.070377,-3.198785,11182.2398,2.623453,4.800863,-3.330775,5082.9772,2.972622,3.850694,-1.731935,5733.1635,3.209694,4.014516,-1.89601,10684.6582,2.534903,7.19959,-4.031587,9165.4399,2.521964,6.23109,-3.342169
6,40,11619.1818,7.656311,4.024224,-2.480909,47391.4145,10.975476,22.306796,-11.874963,6151.3286,1.782152,6.093203,-3.325239,6199.9404,1.730466,6.335308,-3.173043,2176.3655,2.105366,2.024333,-1.066891,2114.8014,2.090719,2.170989,-1.047689,10592.3086,2.396771,9.524285,-5.114164,10962.519,2.338895,10.519428,-5.480436,32287.4844,5.60563,11.615496,-6.536661,18561.7774,3.739758,7.00483,-3.512989,10646.9434,2.690194,6.101793,-3.558629,10101.0488,2.462242,5.448028,-3.396425,3641.9172,2.408862,3.798354,-1.408699,3598.1265,2.384733,3.916748,-1.348408,14569.9365,3.113858,10.222578,-5.46372,13690.458,3.305667,8.923577,-5.037954
6,35,11794.1289,4.089402,4.227154,-2.706403,45131.957,6.824987,22.244899,-11.590919,6616.9609,2.579338,4.467423,-2.460438,6881.2354,2.532843,4.406518,-2.46385,2146.9566,2.273951,2.138284,-0.990895,2096.9884,2.259054,2.248954,-0.967473,10326.1924,3.07282,7.814369,-3.952195,10913.9434,3.06712,8.719228,-4.291903,29865.6689,3.931662,11.514093,-6.628606,17074.6933,3.010393,6.984577,-3.431553,7717.3989,2.56966,4.122414,-2.50134,7864.5703,2.685024,4.001954,-2.539065,3547.4631,2.634086,3.727838,-1.237214,3558.6568,2.6604,3.829842,-1.162257,11266.8281,2.96213,7.426609,-4.04153,10892.8291,3.134335,6.759413,-3.704504
3,70,425.2237,1.209608,0.446392,-0.447757,6023.5156,2.179558,2.976492,-1.96872,10108.8642,2.291488,3.558789,-2.748861,11233.0507,2.326498,3.919646,-2.962493,2017.4574,2.019462,1.612725,-0.856282,2033.2549,2.038579,1.64547,-0.870879,9406.4312,2.236696,4.315588,-2.94506,10688.479,2.310845,4.837921,-3.243629,1514.9595,1.202067,1.135723,-0.540222,1727.1045,1.244746,1.004087,-0.527058,6153.2812,1.968557,2.410082,-1.790737,6706.0743,1.96349,2.243842,-1.877705,3351.5713,2.291002,2.355347,-1.144563,3720.7351,2.416534,2.406815,-1.207234,6466.0376,1.927691,3.211631,-2.284628,5593.2031,1.927104,2.777544,-1.858541
6,75,16488.7806,11.011696,6.02694,-3.513642,60588.084,13.899846,30.711024,-13.944907,9503.5708,2.246818,8.493633,-4.513254,9621.664,2.166818,8.373502,-4.44407,2949.1396,2.515951,2.410483,-1.408572,2847.6341,2.484104,2.645784,-1.257898,15847.6118,3.144946,12.855784,-7.609121,16463.3242,3.066572,13.735429,-7.93054,42170.6801,7.091134,15.584959,-8.380671,24204.211,4.648907,9.198666,-4.436566,14693.061,3.353927,8.793725,-4.90805,14987.4663,3.206508,7.646688,-5.004225,4866.7534,2.910609,4.575938,-1.868571,4795.2722,2.879143,4.83068,-1.781545,20509.6807,4.024614,14.117559,-7.875449,20272.5327,4.461903,12.431954,-7.671729
6,90,18311.5293,4.911295,7.093818,-4.255938,63460.2969,8.08722,34.539125,-15.200677,11609.7442,3.774272,6.734346,-4.414891,11950.8238,3.663142,6.736665,-4.410699,3276.7371,2.944335,2.585892,-1.321836,3134.5587,2.883524,2.593062,-1.259414,18317.5166,4.649319,11.308796,-7.83804,19322.4565,4.642116,12.188563,-8.615081,43871.8838,4.931964,18.086801,-8.942137,25023.1299,3.697298,10.079042,-4.89046,13791.2173,3.791437,6.772306,-4.549146,14694.3887,4.06759,6.274397,-4.870591,5305.4639,3.426077,4.736994,-1.835141,5126.4288,3.356177,4.818383,-1.740554,20528.6055,4.493655,11.398489,-8.085941,20546.2427,4.893737,10.433768,-7.929678
3,120,880.2039,1.360551,0.60881,-0.684767,8289.8199,2.540309,3.96163,-2.846786,15458.6201,3.009893,6.738634,-4.416262,17132.6504,3.06624,7.46864,-4.778093,2904.4284,2.476545,2.427636,-1.202956,2925.0559,2.501957,2.32586,-1.12509,13631.1719,2.790711,8.235014,-4.526426,15416.5576,2.894188,9.118052,-5.030783,2344.8676,1.299378,1.205916,-0.697307,2675.206,1.369873,1.264885,-0.66157,9770.3486,2.514209,4.825492,-3.097322,10690.9722,2.524905,4.53899,-3.119313,4898.2046,2.886755,3.773717,-1.616389,5529.688,3.123235,3.935325,-1.69003,10137.0024,2.424705,6.664586,-3.738691,8744.083,2.419807,5.758825,-3.203913
6,80,16621.5202,9.600397,6.087337,-3.631119,61378.0835,13.983323,30.999169,-15.017318,9582.7099,2.228646,8.673648,-4.7036,9847.1348,2.167421,8.515532,-4.548513,3005.8323,2.533727,2.453615,-1.341246,2911.5417,2.505964,2.558428,-1.28422,16285.624,3.15524,13.081526,-7.606763,17065.2383,3.120076,13.984929,-8.546767,42936.044,7.068117,16.086242,-8.424679,24667.3316,4.649332,9.441995,-4.737084,14749.9922,3.331131,9.059768,-4.854887,15223.02,3.199554,7.798995,-5.216611,5015.1226,2.960763,4.556388,-1.920895,4870.2315,2.887795,4.85383,-1.825013,20910.6114,4.03113,14.410375,-8.385163,20697.1362,4.460324,12.630398,-7.956797
6,55,13927.0566,3.906754,4.934257,-3.488405,52492.5391,6.774233,27.241558,-13.499733,8668.9996,3.055267,5.111091,-3.329076,8963.4233,2.980644,5.203676,-3.261524,2670.0043,2.580354,2.371804,-1.157262,2615.6501,2.572136,2.304575,-1.122875,13638.0713,3.678857,9.106194,-5.477654,14516.7451,3.715345,9.787321,-5.975364,35645.1416,4.156897,14.148042,-8.011313,20087.1719,3.144173,8.002768,-4.163614,10201.2285,3.061613,4.906392,-3.338183,10615.2939,3.195906,4.805496,-3.488156,4374.8965,2.995032,4.134062,-1.518419,4286.5173,2.983103,4.121077,-1.486303,15084.2929,3.553006,8.629095,-5.742285,14686.0068,3.746217,8.032337,-5.410835
3,180,582.1289,1.255496,0.512791,-0.511727,6740.6162,2.30474,3.312797,-2.467728,12959.2495,2.650514,5.295266,-3.750389,14430.331,2.697485,5.700822,-3.752705,2497.1906,2.25965,2.007266,-1.054299,2509.0654,2.28774,1.935634,-0.985102,11546.9107,2.510681,6.388639,-3.66627,13219.6533,2.617968,7.233525,-4.158895,1823.4624,1.239197,1.146101,-0.610375,2114.9262,1.296566,1.085442,-0.566486,8002.8872,2.249817,3.644087,-2.405754,8789.7939,2.251543,3.39005,-2.580881,4203.783,2.616212,2.958907,-1.392744,4669.2188,2.780624,3.109435,-1.497351,8320.4492,2.179478,4.781011,-2.886133,7120.8071,2.164323,4.145616,-2.569072
6,25,8727.4415,5.787104,2.889354,-1.926422,37634.2822,9.115587,17.707007,-9.324544,4083.2529,1.518644,4.681844,-2.565085,4191.2549,1.492578,4.669365,-2.583406,1677.216,1.85044,1.894113,-0.949648,1656.4488,1.847619,1.913399,-0.872211,7591.4438,1.994242,7.943151,-3.667223,7774.9932,1.947469,8.481374,-3.924967,25818.9644,4.699801,9.391245,-5.149937,15116.2734,3.265136,5.825139,-2.755865,7567.3022,2.19301,4.543045,-2.397111,6883.5044,1.985596,4.298299,-2.43746,2865.9863,2.112132,3.334437,-1.187856,2876.5134,2.113546,3.386403,-1.090452,10333.4043,2.484443,8.060706,-3.765347,9699.2358,2.615866,7.170376,-3.24675
6,2.5,2080.2185,1.615116,1.994876,-0.752756,10038.0679,2.415536,12.611267,-2.551015,1084.7285,1.268888,2.454151,-0.784639,1168.7393,1.27119,2.56182,-0.809463,562.8833,1.341819,1.68974,-0.520125,580.2434,1.357285,1.716498,-0.456517,1911.5469,1.400093,5.407059,-1.006618,1968.3428,1.390856,5.92288,-1.166625,7089.4775,1.736857,6.479634,-1.734974,4845.4966,1.601736,4.296192,-1.168602,1058.0728,1.226375,2.10232,-0.600874,1059.0616,1.23903,2.313309,-0.603873,992.6338,1.472422,2.918881,-0.509597,1010.8125,1.486249,2.897238,-0.475728,1704.8618,1.31673,4.697043,-0.793373,1717.3593,1.355863,4.315984,-0.730037
3,90,299.4382,1.172716,0.321153,-0.37708,3793.0859,1.767069,2.315484,-1.33709,6728.1343,1.884865,2.311422,-1.801089,7462.1865,1.906009,2.619993,-2.005936,1516.4143,1.773475,1.124846,-0.698514,1546.8051,1.803244,1.209895,-0.715354,7118.2963,1.95916,2.751832,-2.067374,8048.4438,2.015164,3.04758,-2.210308,1271.8252,1.175361,1.047132,-0.54479,1381.1245,1.201503,0.867176,-0.468817,4204.0425,1.67514,1.451798,-1.158396,4373.7173,1.646094,1.436487,-1.23085,2494.3657,1.97787,1.701269,-0.80023,2817.239,2.095842,1.714323,-0.86082,4683.7421,1.689138,1.981934,-1.390847,4094.4204,1.694768,1.771281,-1.252441
3,120,932.4879,1.611191,0.489963,-0.473181,6543.6445,2.40264,3.123606,-2.082348,11063.104,2.491599,3.840582,-2.979621,12306.835,2.540756,4.288282,-3.083173,2174.2384,2.135612,1.678141,-0.902332,2192.5021,2.158548,1.66603,-0.872471,10115.6967,2.391881,4.671047,-2.985651,11545.5591,2.490431,5.343934,-3.303842,2141.79,1.312166,1.295098,-0.599088,2262.3775,1.345451,1.147464,-0.547434,6719.77,2.091866,2.558903,-1.941918,7420.5171,2.114286,2.405847,-2.021165,3602.7549,2.443304,2.431702,-1.113657,4031.1033,2.606065,2.549355,-1.158792,7084.3716,2.061144,3.452862,-2.274491,6153.2832,2.064406,3.061755,-1.927853
3,70,318.2241,1.222525,0.290862,-0.389193,2957.125,1.658169,1.713804,-1.098035,4375.6294,1.581963,1.904568,-1.397735,4800.0816,1.589268,2.205109,-1.423898,1261.1614,1.659186,0.789798,-0.570474,1299.7366,1.688137,0.82112,-0.612768,5571.7774,1.769271,2.100631,-1.527978,6108.7417,1.783853,2.21069,-1.670652,1251.5386,1.187273,0.949159,-0.497268,1172.3916,1.180918,0.816653,-0.449209,2843.5123,1.463692,1.065917,-0.829181,2780.5918,1.416891,1.103111,-0.808208,2068.1748,1.829547,1.14557,-0.706548,2275.9492,1.905217,1.099042,-0.756915,3557.3379,1.534361,1.206911,-1.072751,3151.5596,1.548693,1.117162,-0.921607
3,100,687.3229,1.510622,0.386515,-0.393695,5023.7026,2.136281,2.484139,-1.675574,7935.2724,2.095735,2.687566,-1.902454,8860.7408,2.138334,3.106384,-2.049412,1732.947,1.918169,1.239105,-0.724437,1735.5232,1.927321,1.208133,-0.688482,7997.2144,2.116541,3.091488,-2.209809,9108.4726,2.192293,3.463869,-2.418292,1829.9487,1.281485,1.10861,-0.5306,1877.4038,1.300091,1.022769,-0.526555,4861.0982,1.799857,1.666799,-1.253622,5135.294,1.782316,1.623893,-1.295046,2845.0911,2.165652,1.777455,-0.86849,3137.3564,2.271194,1.718936,-0.869815,5292.7705,1.803733,2.104976,-1.593911,4655.2027,1.819712,1.792326,-1.372148
3,210,1702.9814,2.258699,0.73907,-0.637083,8653.5937,2.964816,4.012338,-2.445514,14457.2319,2.915431,6.122793,-4.27419,16199.5122,2.989209,6.607033,-4.539253,2787.0071,2.444146,2.268682,-1.08341,2813.9814,2.481537,2.209646,-1.172923,12819.2495,2.747246,7.437668,-4.339209,14476.6909,2.843779,8.086477,-5.091552,3121.5493,1.481374,1.549023,-0.681978,3099.3286,1.489659,1.366115,-0.631756,9092.2281,2.467709,4.335718,-2.755013,9998.9063,2.485375,4.133235,-2.904745,4711.5491,2.891927,3.359541,-1.580757,5295.7251,3.106491,3.529295,-1.715712,9466.0825,2.418084,5.732188,-3.339404,8159.6816,2.410685,5.066566,-2.896058
6,100,19832.6536,15.6178,7.56842,-4.159812,66872.6914,16.627841,35.74667,-15.774208,11806.0659,2.527393,10.433842,-5.219784,11849.5927,2.413417,10.366609,-5.260509,3378.3882,2.75606,2.849538,-1.504097,3248.7202,2.705867,2.895554,-1.383973,19329.915,3.604797,15.35143,-8.565659,19997.9575,3.521712,16.092629,-9.233158,47525.5596,8.393743,18.155108,-9.186434,27604.875,5.325848,10.484896,-5.195018,17309.9063,3.811058,10.620333,-5.454115,17900.7002,3.650234,9.090478,-5.966375,5621.8333,3.247361,5.125986,-2.098044,5468.7195,3.163009,5.364249,-1.875751,24054.3926,4.603758,16.722381,-9.128945,24155.9067,5.181755,14.535553,-8.823771
6,1,358.5542,1.069665,1.630172,-0.601165,4206.8506,1.450079,10.884308,-1.740041,316.603,1.073543,2.321448,-0.634292,360.0703,1.078293,2.251045,-0.688925,295.8207,1.172163,1.658185,-0.42328,301.2541,1.179016,1.585546,-0.466233,693.6651,1.134288,4.88359,-0.773408,788.7237,1.145538,5.339903,-0.835833,3004.961,1.260094,5.670829,-1.202299,2010.6192,1.209249,3.613794,-0.902105,226.6026,1.045033,1.833027,-0.511598,201.8384,1.041408,2.127769,-0.518101,552.8511,1.250258,2.750067,-0.377257,534.7815,1.243789,2.621431,-0.369727,493.9199,1.08301,4.336591,-0.618694,523.7266,1.096861,3.944632,-0.593555
3,300,156.9018,1.041213,0.648093,-0.878565,8663.3433,2.352591,3.620962,-2.94243,22094.3613,8.181623,11.04339,-5.15118,24278.6504,8.317857,11.935689,-5.518114,3691.2588,3.37819,3.151131,-1.482325,3716.9941,3.434544,3.052797,-1.413233,19262.3982,6.163024,13.439123,-5.778027,21590.5212,6.465073,14.717591,-6.451233,2144.5938,1.250464,0.948724,-0.885478,3145.2739,1.440515,1.289055,-0.692082,14415.2625,5.149495,7.354576,-3.687303,16232.5456,5.976319,7.567103,-3.990735,6241.4565,4.2427,4.975036,-2.043665,7034.9903,4.699371,5.136277,-2.198161,14837.4214,4.58189,9.776674,-4.843683,12602.3633,4.325698,8.601607,-4.139843
6,5,3741.8624,3.354274,1.795232,-0.928302,15879.9399,4.489356,10.49062,-3.951581,1217.4414,1.180696,3.10936,-1.235004,1200.3311,1.165548,3.112169,-1.192928,747.2456,1.401528,1.538897,-0.539395,748.8886,1.407465,1.604342,-0.508447,2590.773,1.378192,5.974866,-1.578046,2683.9785,1.369059,6.250433,-1.690017,11905.563,2.763835,5.928941,-2.229929,7781.2544,2.21562,3.932868,-1.475738,2694.5805,1.449346,2.61567,-1.023627,2069.5127,1.327274,2.778851,-1.015241,1317.5967,1.546751,2.822241,-0.604167,1330.2242,1.551017,2.864493,-0.58746,3573.7661,1.550359,5.457755,-1.290685,3349.5664,1.597519,4.859225,-1.167566
6,10,7130.0032,3.977542,3.273155,-1.543838,24909.1704,5.289851,15.454356,-6.323916,3245.4199,1.877741,3.265299,-1.348554,3417.5981,1.859414,3.248186,-1.341653,1185.2092,1.735063,1.888837,-0.705706,1195.7688,1.752758,1.879518,-0.620452,5016.7837,2.156459,6.371495,-1.976408,5276.3613,2.148144,6.916388,-2.123893,17326.9702,3.126395,8.363599,-3.616612,10904.2641,2.565923,5.41153,-2.03391,3473.7446,1.811546,2.85469,-1.135026,3404.0899,1.873165,2.985001,-1.218619,2041.3661,1.997334,3.324783,-0.754445,2073.0479,2.041402,3.287069,-0.722027,4936.8823,2.026952,5.627796,-1.701225,4818.7413,2.139325,5.213653,-1.573801
3,220,1627.2151,1.958464,0.740991,-0.686331,8863.6836,2.762519,4.182093,-2.570768,15105.8653,3.05028,6.593603,-4.040896,16747.2597,3.098059,6.933195,-4.390706,2838.3859,2.46356,2.425582,-1.122428,2870.1006,2.507606,2.233895,-1.120419,13343.3404,2.835135,7.976561,-4.304399,15052.8354,2.936133,8.832191,-4.749695,2753.8252,1.378132,1.353155,-0.702502,2925.1968,1.42497,1.321418,-0.673484,9500.2016,2.526085,4.516502,-2.899489,10451.7642,2.565746,4.35754,-2.940836,4776.9407,2.891687,3.561584,-1.546905,5366.5466,3.120882,3.688371,-1.669149,9952.4932,2.475182,6.330019,-3.408457,8577.1543,2.470245,5.524966,-3.044947
6,60,15688.959,11.274446,5.721734,-3.242995,56277.0254,13.157701,27.525424,-13.486165,8592.691,2.121874,7.717376,-4.18706,8758.3662,2.048817,7.635329,-4.025755,2681.9987,2.370933,2.4004,-1.229155,2614.0244,2.357769,2.431112,-1.23956,14161.5044,2.912144,11.998642,-6.573251,15011.0234,2.897369,12.666465,-7.163772,39128.6391,6.684196,14.448241,-7.759822,22485.4482,4.323392,8.51088,-4.158753,13566.4052,3.185731,7.884375,-4.26256,13107.2314,2.942259,6.876886,-4.453764,4550.2727,2.781344,4.305229,-1.70526,4444.4807,2.735917,4.492243,-1.618495,18507.8101,3.724786,12.180154,-7.210189,17677.3707,4.019576,10.901551,-6.900123
6,20,8301.9922,2.837275,3.133738,-2.124295,33629.8995,4.966894,17.26195,-9.086587,4617.1514,2.125116,3.514495,-1.91766,4869.6709,2.102454,3.575826,-1.894767,1655.8212,1.984861,1.894351,-0.842985,1623.9291,1.985361,1.914563,-0.816401,7231.3042,2.474917,6.673163,-2.912953,7704.1602,2.4821,7.512569,-3.184099,22262.6709,3.057,9.078184,-5.208569,12988.123,2.437498,5.713896,-2.794623,5106.4717,2.058532,3.045514,-1.683171,5090.3638,2.116832,3.202234,-1.668013,2789.6634,2.282879,3.444794,-1.028741,2760.0359,2.294586,3.427876,-0.99661,7378.3106,2.309053,5.98559,-2.643025,7150.5874,2.42229,5.516819,-2.550732
3,280,1762.6453,1.87557,0.825357,-0.79925,9809.5796,2.904848,4.821166,-2.649459,17320.5981,3.346499,8.259595,-5.071858,19158.5605,3.394452,8.999924,-5.475282,3273.6884,2.709445,2.638764,-1.389799,3267.4559,2.711351,2.668409,-1.376182,15208.9194,3.084185,10.114671,-5.404904,17232.3188,3.211485,10.949144,-5.943886,3054.7685,1.408317,1.384098,-0.862449,3203.2685,1.454328,1.276326,-0.72897,11113.5141,2.777034,5.83526,-3.578854,12144.1533,2.801375,5.665054,-3.67552,5540.7581,3.178718,4.3089,-1.943314,6223.7983,3.447055,4.423331,-2.108091,11509.5317,2.681935,8.2744,-4.39479,9925.7324,2.68133,7.21994,-3.839382
6,70,16533.5985,10.904545,6.076581,-3.504164,59475.8471,13.924471,30.084921,-13.990079,9096.9516,2.171621,8.499712,-4.381737,9245.8545,2.095993,8.343521,-4.393023,2882.237,2.476095,2.516429,-1.287821,2773.6325,2.436698,2.564548,-1.272565,15180.874,3.029294,12.782851,-6.92591,15859.416,2.980294,13.477224,-7.302056,41597.5469,7.023747,15.482255,-8.496903,23880.8877,4.521774,9.079894,-4.453135,14124.4604,3.253672,8.516653,-4.576282,14126.8174,3.069292,7.467286,-4.83767,4786.2005,2.871449,4.503566,-1.761757,4659.4731,2.800883,4.79271,-1.670158,19473.1582,3.844733,13.505894,-7.389177,19048.6567,4.223073,11.93567,-7.086809
6,30,10326.4248,3.182395,3.801241,-2.5705,40907.4218,5.675746,20.50501,-10.711184,5838.8413,2.383207,3.935967,-2.188632,6115.147,2.351159,3.948866,-2.262971,2014.6363,2.190253,1.996488,-0.951329,1934.4839,2.155334,2.025952,-0.921643,9250.5303,2.83689,7.393316,-3.646316,9732.7407,2.825863,7.737632,-3.754721,27495.9063,3.4874,10.744523,-6.335851,15597.8369,2.691331,6.611885,-3.268592,6618.9571,2.341596,3.606582,-2.116801,6725.4331,2.418921,3.750444,-2.210614,3330.5467,2.518287,3.539118,-1.145905,3287.0566,2.513461,3.584782,-1.175932,9683.418,2.666275,6.629445,-3.614925,9388.6533,2.803416,6.083342,-3.321442
3,240,1636.076,1.749966,0.821627,-0.842107,9952.7339,2.920917,4.922599,-2.709598,17929.1231,3.506382,8.738401,-5.284376,19746.1001,3.557161,9.544222,-5.330489,3315.3287,2.727644,2.742886,-1.380561,3319.9394,2.748343,2.744218,-1.352384,15505.6279,3.145378,10.451962,-5.370534,17523.1065,3.268528,11.597982,-5.853377,3106.1806,1.411864,1.299464,-0.840879,3329.2847,1.475,1.330878,-0.696492,11397.6768,2.826361,6.246231,-3.758171,12526.7725,2.875961,6.060328,-3.893631,5633.6738,3.2416,4.277763,-1.930454,6338.8176,3.51834,4.552279,-2.172558,11800.7964,2.73103,8.507904,-4.419835,10153.6103,2.711918,7.401525,-3.817673
6,95,19173.4274,11.874658,7.205252,-4.087013,66059.1025,15.221673,35.090153,-15.464864,10659.7783,2.372811,9.854191,-4.972751,11010.9951,2.304888,9.814864,-4.838053,3278.7893,2.667652,2.685263,-1.368141,3155.7641,2.63444,2.696088,-1.36516,18042.2954,3.411953,14.613993,-8.175706,18926.627,3.360325,15.015244,-8.966607,46749.4307,7.686495,17.843946,-9.149484,27021.6757,4.949322,10.425285,-5.128849,16001.5127,3.551067,10.030184,-5.370246,16589.4932,3.421512,8.764059,-5.728951,5438.9914,3.118823,5.043733,-1.978872,5263.4546,3.045522,5.304715,-1.846282,22602.4961,4.301882,15.897947,-8.804709,22458.5352,4.779966,14.064668,-8.54979
